userId,username,date,content,tweetId,replyCount,retweetCount,likeCount,inReplyToUser,mentionedUsers,hashtags
8.51076E+17,mighulazman,2023-06-26 15:04:25+00:00,sesiapa pernah beli tiket flight dekat batik air boleh dm sat nak tanya something ni.,1.67335E+18,0,0,0,,,
1.12389E+18,ArmondDeBeste,2023-06-26 14:55:12+00:00,@dianiamalia_r Lah baru hari Kamis kemarin aku naik Batik Air CGK ke SIN tapi ga nemu kak Diani. Belum beruntung sepertinya haha bulan Agustus coba lagi deh.,1.67334E+18,0,0,0,dianiamalia_r,['dianiamalia_r'],
1.6466E+18,lillbearr_,2023-06-26 07:20:13+00:00,wts tiket batik air jambi-jkt hari ini jam 4 sore setengah harga karena salah hari,1.67323E+18,0,0,0,,,
3822079279,gpskukm,2023-06-26 04:59:49+00:00,"halo @LionAirID &amp; @BatikAirINA 
makasih atas smakin mningkatnya kesemrawutan pelayanannya. saya penumpang batik air ID 6884 tujuan JKT ke PDG tgl 26 Juni 2023 pkl 12.00 Wib, dgn seenak hati, saya yg sdh chekin online dipindah tnpa pemberitahuan &amp; sdh lpor kontek chekin. @YLKI_ID",1.67319E+18,0,0,0,,"['LionAirID', 'BatikAirINA', 'YLKI_ID']",
1.55837E+18,useless31511682,2023-06-26 01:53:36+00:00,@M_DanialFaris batik air ni ada flight ke Sarawak x,1.67315E+18,2,0,1,M_DanialFaris,['M_DanialFaris'],
1.36293E+18,kupukupuchinta,2023-06-25 23:49:17+00:00,"Still no prob. Tanah kita brapa kerat kecik je berbanding sumatera/pulau jawa/siam. Ade pilihan naik airasia, myairlines, mas, firefly, batik air.. paling marhean pun sani xpress 😂",1.67312E+18,0,0,0,,,
1.60069E+18,mediabantencom,2023-06-25 17:53:29+00:00,"AC Kurang Dingin dan Lampu Mati, Ini Permintaan Maaf Batik Air https://t.co/0IDk5fQ6fs",1.67303E+18,0,0,0,,,
1.29938E+18,Mrbeard81543982,2023-06-25 14:37:14+00:00,@M_DanialFaris Ooh...ingatkan batik air ke subang je...sbb last yr pakai batik air tu turun subang...,1.67298E+18,0,0,0,M_DanialFaris,['M_DanialFaris'],
563908865,LintangSulaiman,2023-06-25 13:47:20+00:00,"Pesawat terbang Pancoran, Batik Air https://t.co/sKXzb2X1Zh",1.67296E+18,0,0,0,,,
2967828680,azepms,2023-06-25 12:08:48+00:00,"Baru landing nunggu hujan reda, jejak batik air ID6876 dari flight radar24 https://t.co/hVtHNlqfaO",1.67294E+18,0,0,0,,,
4812701974,armingarea1836,2023-06-25 11:00:02+00:00,"25 June 2023 RJCC/CTS
Boeing 737-8 MAX 9M-LRV Batik Air Malaysia

#RJCC #新千歳空港 #Boeing #738MAX #BatikAir #AvGeeks https://t.co/ZyqG5Dj2xD",1.67292E+18,0,0,16,,,"['RJCC', '新千歳空港', 'Boeing', '738MAX', 'BatikAir', 'AvGeeks']"
1.60453E+18,zaky15596802,2023-06-25 10:41:00+00:00,Cirian BISI ka Bali ah  Kana batik air ☺️,1.67292E+18,0,0,0,,,
1.44881E+18,M_DanialFaris,2023-06-25 10:06:15+00:00,@iskandartjn Hehe dulu Malindo now Batik Air,1.67291E+18,1,1,1,izz_tjdin,,
538206280,moachacino,2023-06-25 09:14:08+00:00,"skrg malah dipindah maskapai ke batik air, dr awalnya pesen jam 6.45 tbtb dipindah jadi 9.30. yg bener-bener aja dikira orang gapunya jadwal kegiatan lain? atleast kasih alesan yg JELAS. mana cs-nya juga lateresp. kocak. @lionairgroup @SuperAirJet",1.6729E+18,0,0,0,moachacino,"['lionairgroup', 'SuperAirJet']",
3071342796,izz_tjdin,2023-06-25 07:20:15+00:00,@M_DanialFaris Batik Air ni airlines mana? Tak pernah dgr,1.67287E+18,1,0,1,M_DanialFaris,['M_DanialFaris'],
1.45394E+18,peddyeros,2023-06-25 06:27:13+00:00,Batik Air juga punya A320 dan B737. Keduanya juga intens digunakan.,1.67285E+18,0,0,0,,,
366325429,asshoraya,2023-06-25 06:11:34+00:00,"@borryshasian Kmrn malah naik batik air, ada penumpang udah mau sampe tapi masih diatas langit lho, ada yang udah hidupin paket data, tiba2 suara Shopee Tokopedia masuk. Ngeri amat, egois , tidak memperhatikan keselamatan orang lain.",1.67285E+18,0,0,1,borryshasian,['borryshasian'],
1.46235E+18,nightstar3100,2023-06-25 02:54:10+00:00,"Dr klia-cgk naik batik air malay yg Boeing jg, mungkin karna pesawatnya narrow body jd emang lebih kerasa guncangannya drpada yg pesawat gede. Next time moga ada rejeki buat ngerasain smua type jg maskapainya😇",1.6728E+18,0,0,0,nightstar3100,,
2476683500,stannymeilisa,2023-06-25 02:25:00+00:00,"Flight Makassar - Jakarta kemarin sore jam 18.10 nyamanya cuma 45 menit pertama. Setelahnya hampir 1 jam turbolenze, alhamdulillah mendarat dengan selamat di Halim Perdana Kusuma. Sejauh ini selain Garuda masih percaya sama Batik Air dan Citilink.",1.67279E+18,0,0,0,,,
1.44881E+18,M_DanialFaris,2023-06-25 01:51:52+00:00,First time try Batik Air. Try dekat dekat dulu 😂 https://t.co/pIxQlr5cmn,1.67278E+18,9,3,116,,,
8.16623E+17,swagmarkeu,2023-06-25 01:37:34+00:00,"@tiket halo min mau tanya, utk nomor passport bisa direvisi ga ya? soalnya paspor saya yg baru blm jadi. apa boleh diinput nomor passport lama dan kemudian direvisi ketika tiketnya sdh issued?

utk airline yg ingin sy pesan adalah batik air. terima kasih",1.67278E+18,2,0,0,,['tiket'],
9.48504E+17,sivideoaviation,2023-06-24 23:06:43+00:00,"Qantas Airways, Virgin Australia, Batik Air Malaysia &amp; Air Mauritius on ... https://t.co/frTXBVnHPB via @YouTube",1.67274E+18,0,0,0,,['YouTube'],
1.14788E+18,kaedethepeople2,2023-06-24 17:06:29+00:00,Batik Air dah boleh terbang sampai Korea pakai 737 Max 8 yang sempit tu.,1.67265E+18,0,0,0,,,
62455266,BNI,2023-06-24 17:02:54+00:00,"Hai Kak @marizalass, untuk Kartu Kredit BNI Batik Air akan mendapatkan free akses ke Batik Executive Lounge dan Executive Lounge yang telah bekerjasama dengan BNI dengan BNI Batik Air Master World ya. Informasi lengkapnya, dapat Kakak cek melalui link berikut: https://t.co/MgO6JChY7E ya. Tks -Falah-",1.67265E+18,0,0,0,marizalass,['marizalass'],
1540896164,marizalass,2023-06-24 16:10:40+00:00,"@BNI @BNICustomerCare mohon info, cc bni cobrand batik air platinum apakah mendapatkan fasilitas free airport lounge?",1.67264E+18,1,0,0,,"['BNI', 'BNICustomerCare']",
1.63061E+18,sabdagala,2023-06-24 12:43:41+00:00,"@mulamimpi ⠀ 

Keduanya, Mbak. Kadang-kadang pun bisa harus keluar kota untuk pekerjaan. Yang terpikir oleh saya cuma beberapa; Lion Air? Garuda Indonesia, Batik Air, atau Air Asia?

⠀",1.67259E+18,1,0,0,mulamimpi,['mulamimpi'],
52304312,Zir80s,2023-06-24 12:12:49+00:00,dahsyat Batik Air ni.. ke ICN dgn MLE  just guna 737 max,1.67258E+18,2,0,1,,,
1.24738E+18,dopablooo,2023-06-24 10:18:12+00:00,@hazelkedua batik air?,1.67255E+18,0,0,0,hazelkedua,['hazelkedua'],
1.56026E+18,VELLIONX,2023-06-24 08:50:54+00:00,📌 MASKAPAI BATIK AIR DISC 15-25%!! https://t.co/ZPBsYzvGUY,1.67253E+18,0,0,0,VELLIONX,,
1346837185,GreevilsGreed97,2023-06-24 08:10:37+00:00,"@Mihaarunews Batik Air ge direct flights. Kurinves dhathuru kuri,ekam eiy Colombo ga transit flight eh.",1.67252E+18,0,0,0,Mihaarunews,['Mihaarunews'],
886361815,eckoarcadia,2023-06-24 07:47:11+00:00,Yang mau dolan ke Singapore masih ada Batik air 300rb 🥳 https://t.co/hBjr79QQ0e,1.67251E+18,0,0,1,,,
704725700,beritartm,2023-06-24 06:05:25+00:00,"24 Jun-Batik Air berkata acara itu menandakan satu lagi peristiwa penting untuk operasi Batik Air ke destinasi baharu yang menarik di Asia Timur

https://t.co/WjuJDRHiSf

Malaysia MADANI : Tekad Perpaduan Penuhi Harapan

'Yang sahih di Berita RTM'
#RTM #BeritaRTM #MalaysiaMadani https://t.co/ABjHBi8rWS",1.67249E+18,0,0,1,,,"['RTM', 'BeritaRTM', 'MalaysiaMadani']"
1.0127E+18,zxliani,2023-06-24 05:26:23+00:00,"Batik Air, harga 600 kurang sekali jalan udah incl makan, ada jg yg ga, dan harganya yg gua tangkep tu beda2, kalo beda jam beda harga.",1.67248E+18,1,0,0,zxliani,,
187983066,ArvinGerrard,2023-06-24 02:38:11+00:00,"Batik Air Indonesia kau benar benar baj*ngan. Ticket ku suka” kau cancelled dan reschedule. Tiba waktu check in malah tak bisa, status penerbangan CANCELLED LAGI! Anj*ng Batik Air.",1.67243E+18,0,0,0,,,
869028504,mohdkhatim,2023-06-24 01:34:41+00:00,"Batik Air tawar harga tambang istimewa ke Incheon, Seoul
https://t.co/IyHBPTzZVC",1.67242E+18,0,0,0,,,
220906523,sunbrk,2023-06-23 19:20:27+00:00,"Malaysia’s Batik Air launches Malaysia-Maldives flights 
https://t.co/22uco11ICn",1.67232E+18,0,0,0,,,
421480909,umznada,2023-06-23 15:55:14+00:00,Batik Air dah ada flight ke Seoul. Murah pulak tu now. But WHY I HAVE NO MONEY SEBAB TAYLOR,1.67227E+18,0,0,0,,,
350082064,SangTimur2,2023-06-23 15:33:22+00:00,@sirsazly Batik Air?,1.67227E+18,1,0,1,sirsazly,['sirsazly'],
66691020,burningdyo,2023-06-23 15:31:44+00:00,Batik Air ok ke,1.67227E+18,0,0,0,,,
466322799,Febyelsiana,2023-06-23 15:27:22+00:00,"Hello aku open potongan tiket pesawat 
Domestik dan internasional ya 
Batik air dan garuda h-3 
Dan lion group gajah
Juga HOTEL
potongan Up to 30%
Dari harga asli di Traveloka
Bayar setelah eticket kita spill
Chat wa 085760607738(getcontact aman
#zonauang #zonajajan #tiketpesawat https://t.co/YufLt9SIyu",1.67227E+18,0,0,0,,,"['zonauang', 'zonajajan', 'tiketpesawat']"
1.38611E+18,EYESONJlSOO,2023-06-23 12:04:53+00:00,"apa bgt dah super air jet, jadwal penerbangan gue berubah tiba2 jadi jam4 pagi dan ganti pesawat jadi batik air terus pas gue mau reshedule di website lion air grup gabisa bisa juga GIMANA DEH @lionairgroup @SuperAirJet @BatikAirINA",1.67221E+18,0,0,0,,"['lionairgroup', 'SuperAirJet', 'BatikAirINA']",
424889026,Annxsameerx,2023-06-23 11:42:13+00:00,@_hnaney @IntnShahirah dengor cite seoul one way trip batik air rm 400 👀👀,1.67221E+18,2,0,0,_hnaney,"['_hnaney', 'IntnShahirah']",
2221160306,RT_Maldives,2023-06-23 10:42:13+00:00,"Malaysia ge Batik Air ge Dhathuruthah Raajje ah Fashaifi

Follow Us on Facebook: https://t.co/zIvjp4Xohw
https://t.co/oEBRqBe4EH",1.67219E+18,0,0,0,,,
425616784,kangmasfatih,2023-06-23 10:10:58+00:00,Pramugari Batik Air Buka Pintu Pesawat 😍 #viral #pramugarihits #airplane... https://t.co/fmMWt8ls6s lewat @YouTube,1.67219E+18,0,0,0,,['YouTube'],"['viral', 'pramugarihits', 'airplane']"
443315865,Tambuuuun,2023-06-23 09:59:43+00:00,"Pengennya sih
Garuda 1. confirmed A330-800
2. Pengganti 737-800 (A320neo/A321neo)
3. pesawat jet kecil pengganti CRJ-1000(A220)
Citilink mesan A321Neo-XLR untuk rute internasional perintis
Batik air (Lion Group) beli pesawat widebody jet untuk pasar middle east/far east/Aus",1.67218E+18,0,0,0,,,
1.50169E+18,aeroroutes,2023-06-23 06:05:11+00:00,"Batik Air Malaysia NW23 Taiwan / Japan Operations – 23JUN23 
https://t.co/4WgXeq0Sbw",1.67212E+18,0,0,2,,,
1.22542E+18,bimamoma,2023-06-23 05:55:30+00:00,batik air gua tandain lu https://t.co/OFWr1VxWhI,1.67212E+18,3,0,0,,,
1.55371E+18,bbuerfflyy,2023-06-23 05:14:53+00:00,"@qiemme @arfamsyar @naziffwhoo @syamilreif @syamizaki @arepmochi @danishmanardy @faizsyahmy @danisyizham @Haziqkotlaa @iwankimmy kadang kadang air asia bagi free jugak. Selalu jugak laa. Batik air pun sama. Haritu aku gi langkawi pergi balik pun naik flight sorang baru less than rm50 👍🏻 

Lagi murah daripada naik keretapi or ets 🫢",1.67211E+18,1,1,3,qiemme,"['qiemme', 'arfamsyar', 'naziffwhoo', 'syamilreif', 'syamizaki', 'arepmochi', 'danishmanardy', 'faizsyahmy', 'danisyizham', 'Haziqkotlaa', 'iwankimmy']",
3178095973,KoreaJer,2023-06-23 04:27:05+00:00,"안녕 여러분!!!

Berita baik kepada semua kaki Korea!!

Sekarang korang boleh pergi Korea dengan Batik Air @malindoair bermula hari ni 23/6/2023. Ni direct flight tau. 
Harga bermula dari RM389 sahaja utk sehala. Murah gila!!

Jom pergi Korea!! https://t.co/pwtDl7oWDD",1.6721E+18,0,0,1,,['malindoair'],
2839882026,ye0nbinkoo,2023-06-23 04:15:52+00:00,@jhseokluvr batik air punya website,1.6721E+18,0,0,0,jhseokluvr,['jhseokluvr'],
2839882026,ye0nbinkoo,2023-06-23 03:13:40+00:00,@supervjin semoga batik air buat promo lagi 2025🤲🏻,1.67208E+18,0,0,0,supervjin,['supervjin'],
973161283,idbcpr,2023-06-23 00:56:54+00:00,"Informasi, Jadwal Penerbangan, Tiket Promo Batik Air - https://t.co/P9KGUuDeD7",1.67205E+18,0,0,0,,,
704725700,beritartm,2023-06-22 15:38:24+00:00,"Peluang keemasan itu merupakan usahasama antara Kumpulan Angkasa Mukmin, Hayya Travel And Tours dan Batik Air Malaysia bagi program umrah sesi 2023 hingga 2024.",1.67191E+18,0,1,1,beritartm,,
142305302,tribunmedan,2023-06-22 12:04:41+00:00,"Mulai 14 Juli 2023 Batik Air Buka Penerbangan Langsung Kualanamu-Bali, Ini Jadwalnya
 
https://t.co/e0cQeJO4VF via @tribunmedan",1.67185E+18,0,0,0,,['tribunmedan'],
466322799,Febyelsiana,2023-06-22 11:04:45+00:00,"Hello aku open potongan tiket pesawat 
Domestik dan internasional ya 
Batik air dan garuda h-3 
potongan Up to 30%
Dari harga asli di Traveloka
Tnya dlu boleh
Bayar setelah eticket kita spill
Chat wa 085760607738(getcontact aman)
#zonauang #zonajajan #tiketpesawat https://t.co/xLuieATVUN",1.67184E+18,0,0,0,,,"['zonauang', 'zonajajan', 'tiketpesawat']"
7.33181E+17,BKIPMJayapura,2023-06-22 07:07:02+00:00,"22/06 Pemeriksaan kebenaran isi, jenis, jumlah, volume Lobster 281 ekor (5 koli) tuj. DKI Jakarta melalui Bandara Sentani via Batik Air.       
#BKIPM 
#KKPGOID 
#KKPThrive 
#EkonomiBiru
@bkipm_kkp
@harimaryadi
@JunaidiFQIA
@tumpakbenny https://t.co/ugY0J2K4yg",1.67178E+18,0,0,0,,"['bkipm_kkp', 'harimaryadi', 'JunaidiFQIA', 'tumpakbenny']","['BKIPM', 'KKPGOID', 'KKPThrive', 'EkonomiBiru']"
1.61344E+18,detiksumut_,2023-06-22 07:00:01+00:00,"Ada kabar baik untuk detikers, maskapai Batik Air akan membuka penerbangan langsung rute Kualanamu-Bali. Rute penerbangan tanpa transit ini dimulai 14 Juli 2023.

Jadi, kapan kita ke Bali nih? Biar bisa main bareng @detikbali__ https://t.co/l65i0SlT7S",1.67178E+18,0,0,0,,['detikbali__'],
65822418,Iqbalnyamala,2023-06-22 06:20:36+00:00,@TheDent10558027 @Stevaniehuangg @BudiGSadikin @KemenkesRI @DPR_RI @puanmaharani_ri @mohmahfudmd @aniesbaswedan @kompascom @AgusYudhoyono @RamliRizal Masak sama cukong naiknya batik air. Kelas ekonomi pula.,1.67177E+18,0,0,0,TheDent10558027,"['TheDent10558027', 'Stevaniehuangg', 'BudiGSadikin', 'KemenkesRI', 'DPR_RI', 'puanmaharani_ri', 'mohmahfudmd', 'aniesbaswedan', 'kompascom', 'AgusYudhoyono', 'RamliRizal']",
1.60548E+18,xiaobunnn,2023-06-22 06:06:33+00:00,"okay thankyou for the reminder, baru cdg nak guna batik air sbb mcm cheaper",1.67176E+18,0,0,1,,,
202509794,swa_m2000,2023-06-22 00:18:28+00:00,@BatikAirINA Halo Batik Air apakah tiket ke luar negeri yg sudah di book bisa diganti no passpornya?,1.67167E+18,0,0,0,,['BatikAirINA'],
1.66607E+18,Acehconnect,2023-06-21 10:53:18+00:00,Batik Air Terbang Pagi dari Banda Aceh ke Jakarta https://t.co/mICpeZwgMh,1.67147E+18,0,0,1,,,
1.55695E+18,AndreiAngelKik1,2023-06-21 10:18:14+00:00,"@dishub_bwi batik air nya kemana 
@malindoair 
@dishu",1.67146E+18,0,0,0,dishub_bwi,"['dishub_bwi', 'malindoair', 'Dishu']",
783937784,radentoyib75,2023-06-21 09:10:10+00:00,Bismillahirrahmanirrahim.. fly jkt to jbi @batikair,1.67145E+18,0,0,0,,['BatikAir'],
1.5072E+18,lawranvce,2023-06-21 08:14:10+00:00,@westenthu pake jetstar sm batik air aj kak,1.67143E+18,0,0,0,westenthu,['westenthu'],
90836737,beritaaceh,2023-06-21 07:49:46+00:00,"Mulai Hari Ini, Batik Air Kembali Layani Rute Aceh – Jakarta di Pagi Hari https://t.co/Mo2j6txYp0",1.67143E+18,0,4,2,,,
1.36828E+18,chimminpark_,2023-06-21 07:17:55+00:00,@ausieyy pake batik air gimana,1.67142E+18,0,0,0,ausieyy,['ausieyy'],
209049659,folkloreswifty,2023-06-21 06:31:43+00:00,@zuhairahhusna Sydney check malam tadi. Batik Air,1.67141E+18,0,0,0,zuhairahhusna,['zuhairahhusna'],
1.25863E+18,mabiyanuar,2023-06-21 06:13:02+00:00,"Batik Air | Airbus A320-214 | PK-LAY | 📍BEJ/WAQT (Kalimarau Airport) 
➖➖➖➖
#BatikAir #LionGroup #PKLAY #AirbusA320 #A320200 #a320ceo #Airbus #aviationdaily #aviationlovers #airbuslovers #Indonesianspotters #Berau #Planespotters #BandaraKalimarau #KalimarauAirport https://t.co/WNopo4BIgX",1.6714E+18,0,0,2,,,"['BatikAir', 'LionGroup', 'PKLAY', 'AirbusA320', 'A320200', 'a320ceo', 'Airbus', 'aviationdaily', 'aviationlovers', 'airbuslovers', 'Indonesianspotters', 'Berau', 'Planespotters', 'BandaraKalimarau', 'KalimarauAirport']"
1.25863E+18,mabiyanuar,2023-06-21 05:45:26+00:00,"Batik Air | Boeing 737-8GP | PK-LBT | 📍BPN/WALL
➖➖➖➖
#PKLBT #BatikAir #LionGroup  #Boeing #Boeing737800 #Boeing737  #Aircraft #aviationdaily #aviationlovers   #Indonesianspotters #aviationdaily #Planespotters #Plane https://t.co/VRzO6IimKe",1.67139E+18,0,0,2,,,"['PKLBT', 'BatikAir', 'LionGroup', 'Boeing', 'Boeing737800', 'Boeing737', 'Aircraft', 'aviationdaily', 'aviationlovers', 'Indonesianspotters', 'aviationdaily', 'Planespotters', 'Plane']"
466322799,Febyelsiana,2023-06-21 04:11:42+00:00,"Hello aku open potongan tiket pesawat 
Domestik dan internasional ya 
Batik air dan garuda h-3 
potongan Up to 20%
Dari harga asli di Traveloka
Tnya dlu boleh
Bayar setelah eticket kita spill
Chat wa 085760607738(getcontact aman)
#zonauang #zonajajan #tiketpesawat https://t.co/RJ49KRRtBG",1.67137E+18,0,0,0,,,"['zonauang', 'zonajajan', 'tiketpesawat']"
1.35333E+18,archenieI,2023-06-21 04:03:12+00:00,@bejeweId standar gak sih? ya walaupun batik air,1.67137E+18,1,0,0,bejeweId,['bejeweId'],
1.26804E+18,theaceh_post,2023-06-21 03:41:04+00:00,"""Rute Banda Aceh – Jakarta juga memiliki jadwal yang sangat menguntungkan bagi masyarakat Aceh, khususnya bagi yang sering bepergian ke Jakarta.""

*Batik Air Kembali Layani Rute Banda Aceh–Jakarta, Berikut Jadwalnya* https://t.co/4hTtdo2cBj",1.67136E+18,0,0,0,,,
1.63991E+18,habadailyreal,2023-06-21 03:22:21+00:00,Batik Air Kembali Layani Rute Aceh - Jakarta di Pagi Hari https://t.co/qMb1JeQzIC https://t.co/e7wKCQSnQ0,1.67136E+18,0,0,0,,,
1.15855E+18,protokolaceh,2023-06-21 03:12:29+00:00,"Mulai Hari Ini, Batik Air Kembali Layani Rute Aceh – Jakarta di Pagi Hari ☛ https://t.co/pNpiGu4YSx",1.67136E+18,0,0,3,,,
1.0373E+18,bucinpockyy,2023-06-21 00:44:05+00:00,"@westenthu Cukup asal pesawat murah, batik air atauga air asia.",1.67132E+18,1,0,1,westenthu,['westenthu'],
454647489,KompasTravel,2023-06-20 23:10:02+00:00,Batik Air Buka Rute Langsung Kualanamu-Bali PP Mulai 14 Juli 2023 https://t.co/6bHYdXpkrF,1.67129E+18,0,1,0,,,
1.62054E+18,OyesPulungan,2023-06-20 19:42:16+00:00,@BatikAir apa gunanya web check in kalau harus tetap antri yang sama dengan penumpqng yg Belum web check in sampai 1 jam lebih? Apa gunanya ada tulisqn bag drop tp tetap harus antri? Mohon ditingkatkan pelayanan utk web check in nya. https://t.co/WWScs4S8wu,1.67124E+18,0,0,0,,['BatikAir'],
1.23849E+18,AkhiWanda,2023-06-20 19:04:41+00:00,"Batik Air Kembali Layani Rute Aceh-Jakarta di Pagi Hari
https://t.co/rhKVzOSmgp
@BatikAirINA @AngkasaPura_2",1.67123E+18,0,0,0,,"['BatikAirINA', 'AngkasaPura_2']",
1.02745E+18,saucetrashiii,2023-06-20 16:20:41+00:00,Batik air airlines gembel fuck u,1.67119E+18,0,0,0,,,
1.4358E+18,sinardailymy,2023-06-20 15:54:21+00:00,"Angkasa Mukmin Sdn Bhd and Hayya Travel &amp; Tours Sdn Bhd travel agencies have announced a strategic cooperation with Batik Air to provide flight tickets for umrah. #Travel #Tour #BatikAir #Flight 

https://t.co/cICdrL4Wvf",1.67118E+18,0,0,1,,,"['Travel', 'Tour', 'BatikAir', 'Flight']"
125183840,damaniiik,2023-06-20 13:37:16+00:00,"@tiket Rencana berangkat 27 januari 2024 min, maskapai batik air",1.67115E+18,1,0,0,tiket,['tiket'],
1388567274,penasultra_id,2023-06-20 13:21:11+00:00,"Batik Air Perkenalkan Penerbangan Tanpa Henti Kualanamu-Bali
https://t.co/nK77D2TbcE",1.67115E+18,0,0,0,,,
94524447,rozelalalaa,2023-06-20 11:18:01+00:00,Kalau check in online Batik Air memang kena pakai passport no ke instead of ic no?,1.67112E+18,1,0,0,,,
42199532,UMonline,2023-06-20 11:13:15+00:00,"Angkasa Mukmin, Hayya Travel dan Batik Air  jalin kerjasama  #EKONOMI #Kewangan #Korporat  https://t.co/bnZUAj9YZd",1.67111E+18,0,0,0,,,"['EKONOMI', 'Kewangan', 'Korporat']"
393879991,EDjunar,2023-06-20 10:39:35+00:00,@indoflyer Kira2 batik air bakal beli pesawat besar ga ya?,1.67111E+18,0,0,0,indoflyer,['indoflyer'],
9.20542E+17,dishub_aceh,2023-06-20 08:07:32+00:00,"Data manifes penerbangan menunjukkan, sejak Oktober 2022
hingga Mei 2023, jumlah penumpang penerbangan internasional di Bandara SIM mencapai 65.962 orang. Penerbangan ke negeri jiran tersebut dilayani oleh 3 maskapai, yaitu AirAsia, Firefly, dan Batik Air. https://t.co/nBe6kq97YW",1.67107E+18,1,19,19,dishub_aceh,,
1.11795E+18,mu_hadi343,2023-06-20 06:24:57+00:00,"Batik Air
Air Bus A320. 

Landing dan take off mulus banget. Apalagi pas landingny, runway ny ga terlalu panjang. Tp mulusss. 

Btw kalo ngecek di flightradar24 yg pesawat td pagi gimana ya caranya. Perasaan muter2 lama di atas tadi. https://t.co/HlmxjO2n0C",1.67104E+18,2,2,5,,,
1.11219E+18,bukanDWP,2023-06-20 02:13:46+00:00,Hahhhhh anjirrrr ngadi2 batik air jakarta korea… include bagasi murah bgt 😭😭😭😭😭 kenapa ga dari bulan mei buka nyaaaa…,1.67098E+18,0,0,0,,,
1.51552E+18,Dante_clow,2023-06-19 13:31:50+00:00,@moedjib_muhamad @idextratime Maaf tadi kesrempet batik air🙏,1.67079E+18,0,0,0,moedjib_muhamad,"['moedjib_muhamad', 'idextratime']",
34275407,ipeybnm,2023-06-19 11:46:28+00:00,"berhari2 kepikiran tiket promo batik air &amp; air asia ke sg, jb, kl tapi akhirnya ngga dulu deh 😁",1.67076E+18,1,0,1,ipeybnm,,
153509624,FendyBudi_RLC,2023-06-19 10:39:08+00:00,CARA MUDAH UPGRADE TIKET BISNIS BATIK AIR https://t.co/bHc27ivocK lewat @YouTube,1.67074E+18,0,0,0,,['YouTube'],
1.53009E+18,Porschje,2023-06-19 09:34:47+00:00,My day ruined as fuck makasih banyak y batik air.,1.67073E+18,0,0,0,,,
1.53009E+18,Porschje,2023-06-19 06:21:28+00:00,Ga akan naik lion group lagi even Batik Air kaya gini anjing gajelas ini maskapai. Bikin emosi aja brengsek badmood seharian.,1.67068E+18,0,0,0,,,
7.33181E+17,BKIPMJayapura,2023-06-19 01:07:58+00:00,"18/06 Pemeriksaan kebenaran isi, jenis, jumlah, volume Lobster 161 ekor (2 koli) tuj. DKI Jakarta melalui Bandara Sentani via Batik Air.      
#BKIPM 
#KKPGOID 
#KKPThrive 
#EkonomiBiru
@bkipm_kkp
@harimaryadi
@JunaidiFQIA
@tumpakbenny https://t.co/JSKXeuuhRD",1.6706E+18,0,0,3,,"['bkipm_kkp', 'harimaryadi', 'JunaidiFQIA', 'tumpakbenny']","['BKIPM', 'KKPGOID', 'KKPThrive', 'EkonomiBiru']"
7.33181E+17,BKIPMJayapura,2023-06-19 01:06:41+00:00,"18/06 Pemeriksaan terhadap produk perikanan Ikan Lobster Beku 120 Kg (3 Koli) tuj. Kota Denpasar melalui Bandara Sentani via Batik Air.  
#BKIPM 
#KKPGOID 
#KKPThrive 
#EkonomiBiru
@bkipm_kkp
@harimaryadi
@JunaidiFQIA
@tumpakbenny https://t.co/hcEbUD50AW",1.6706E+18,0,0,0,,"['bkipm_kkp', 'harimaryadi', 'JunaidiFQIA', 'tumpakbenny']","['BKIPM', 'KKPGOID', 'KKPThrive', 'EkonomiBiru']"
208936633,jhiyonatan,2023-06-18 12:56:40+00:00,"@BatikAirINA halo min, mau tanya, utk batik air sendiri ada program dapat miles atau point gak sih setelah selesai melakukan pemesanan??",1.67042E+18,0,0,0,,['BatikAirINA'],
1.47656E+18,FaHussMo,2023-06-18 06:53:56+00:00,"@KlutzyKucing @BN4everTN5O Kacang will be gone too?

MAS FF BatikAir ridiculously expensive…harapkan AA…kalau dah sampai 6-7 kali retime, terima kasih je lah…! Sib baik ada MyAirline skarang ni, alternatif baru",1.67032E+18,1,1,0,KlutzyKucing,"['KlutzyKucing', 'BN4everTN5O']",
1.13468E+18,nongblaem,2023-06-17 22:14:02+00:00,"@shitlicious @IndonesiaGaruda pengalaman juga nich, pernah dimarahin mbak mbak batik air, mirip mirip kasusnya dikit 🤣",1.67019E+18,0,0,0,shitlicious,"['shitlicious', 'IndonesiaGaruda']",
1005225782,DennisaDennisa,2023-06-17 17:25:38+00:00,"@discountfess Batik air Kul-Cgk 400an, udah ga pusing mikirin bagasi",1.67012E+18,0,0,1,discountfess,['discountfess'],
3167264769,goldsprm,2023-06-17 13:20:08+00:00,"gua baru tau Batik Air gaperlu ngisi ktp buat penerbanganya, bikin panik😐",1.67006E+18,0,0,0,,,
9.25112E+17,mentalkukuat,2023-06-17 10:04:55+00:00,"@phutrinajae @tanyarlfes Tapi emg murah2 kak kalo beli beberapa bulan sebelumnya, coba deh cek di https://t.co/MTbWc8M2Xj
Ada tiket murah kayak air asia sama batik air buat jkt-sg. Tapi kalo sg-jkt memang mahal sih.",1.67001E+18,0,0,0,phutrinajae,"['phutrinajae', 'tanyarlfes']",
